year,make,model,trim,transmission,state,odometer,color,interior,seller,selling_price
2007,Kia,Spectra,LX,manual,Pennsylvania,110650.0,blue,gray,1 cochran of monroeville,2750.0
2014,Ford,E-Series Van,E-250,UNKNOWN,Pennsylvania,7718.0,white,gray,u-haul,20500.0
2009,Volkswagen,Eos,Komfort,UNKNOWN,Pennsylvania,97781.0,black,gray,charles & son auto sls inc,7000.0
2012,Honda,Accord,LX,automatic,Pennsylvania,28937.0,white,beige,ahfc/honda lease trust/hvt  inc. eot,13100.0
2012,Acura,TSX,Base,automatic,Pennsylvania,46078.0,gray,gray,ahfc/honda lease/trust/hvt  inc. eot acuras,15300.0
2013,Chevrolet,Traverse,LS,automatic,Pennsylvania,54879.0,gray,gray,lease plan usa,16300.0
2012,Kia,Optima,Hybrid,UNKNOWN,Pennsylvania,29795.0,white,beige,kia motors finance,13900.0
2014,Dodge,Grand Caravan,R/T,automatic,Pennsylvania,13550.0,gold,black,enterprise holdings/gdp,19000.0
2012,Toyota,Tundra,Tundra,UNKNOWN,Pennsylvania,64002.0,white,gray,adcock brothers inc,28000.0
2014,Chrysler,200,LX,automatic,Pennsylvania,39070.0,beige,black,enterprise veh exchange/rental,10700.0
2013,Nissan,Murano,SV,UNKNOWN,Pennsylvania,58420.0,blue,beige,the hertz corporation,14500.0
2012,Acura,TSX,Base,UNKNOWN,Pennsylvania,10477.0,black,black,ahfc/honda lease/trust/hvt  inc. eot acuras,17700.0
2012,Volkswagen,Jetta,SE PZEV,UNKNOWN,Pennsylvania,33345.0,black,black,elite motors inc,10400.0
2012,Ford,Focus,SE,automatic,Pennsylvania,25581.0,white,gray,remarketing by ge/manheim pennsylvania,9200.0
2007,Toyota,FJ Cruiser,Base,automatic,Pennsylvania,89372.0,burgundy,black,alans autos,15000.0
2013,Nissan,Altima,2.5,UNKNOWN,Pennsylvania,14989.0,gray,beige,nissan-infiniti lt,13000.0
2009,Jeep,Liberty,Sport,UNKNOWN,Pennsylvania,103857.0,black,black,safeway motor corp,8900.0
2012,Hyundai,Accent,GLS,UNKNOWN,Pennsylvania,38681.0,silver,gray,hyundai motor finance,7500.0
2014,Ford,Fusion,SE,UNKNOWN,Pennsylvania,26212.0,red,black,avis budget group,11900.0
2013,Ford,F-150,XLT,UNKNOWN,Pennsylvania,23001.0,black,gray,nil les auto sales inc,26100.0
2009,Chevrolet,Impala,LT,automatic,Pennsylvania,95701.0,white,brown,jpmorgan chase bank n.a.,4700.0
2007,Mercedes-Benz,GL-Class,GL450,automatic,Pennsylvania,99303.0,white,beige,auto select inc,15300.0
2008,Lexus,LS 460,Base,UNKNOWN,Pennsylvania,56405.0,black,black,r hollenshead auto sales inc,25700.0
2013,Dodge,Avenger,SE,automatic,Pennsylvania,51360.0,gray,black,dtg operations inc,9500.0
2009,Maserati,GranTurismo,S,UNKNOWN,Pennsylvania,7959.0,black,red,r hollenshead auto sales inc,66500.0
2013,Toyota,RAV4,Limited,automatic,Pennsylvania,19070.0,green,black,austintown chrysler dodge jeep inc,22900.0
2014,Nissan,Versa Note,1.6 SV,UNKNOWN,Pennsylvania,20636.0,silver,black,avis rent a car/barbush rentals,10500.0
2012,Cadillac,SRX,Performance,UNKNOWN,Pennsylvania,42322.0,red,beige,924 auto corp,26800.0
2011,Hyundai,Veracruz,GLS,UNKNOWN,Pennsylvania,27274.0,white,gray,hyundai motor finance,17100.0
2012,Mitsubishi,Lancer,SE,automatic,Pennsylvania,15794.0,black,black,mmca  inc,13600.0
2012,Mazda,Mazda6,i Sport,UNKNOWN,Pennsylvania,16433.0,green,black,jpmorgan chase bank n.a.,9100.0
2014,Nissan,Versa Note,1.6 SV,UNKNOWN,Pennsylvania,21969.0,—,black,nissan-infiniti lt,10200.0
2013,Chevrolet,Equinox,LT,UNKNOWN,Pennsylvania,32648.0,black,black,enterprise veh exchange/rental,19300.0
2008,smart,fortwo,pure,automatic,Pennsylvania,70100.0,black,tan,lancaster car company llc,3700.0
2012,Nissan,Maxima,3.5 SV,UNKNOWN,Pennsylvania,21034.0,gray,black,nissan-infiniti lt,17700.0
2012,GMC,Terrain,SLE-2,UNKNOWN,Pennsylvania,27514.0,gray,gray,gm financial leasing,16000.0
2012,Acura,TSX,Base,UNKNOWN,Pennsylvania,33225.0,black,black,ahfc/honda lease/trust/hvt  inc. eot acuras,15100.0
2012,Honda,Accord,LX,automatic,Pennsylvania,30537.0,red,beige,ahfc/honda lease trust/hvt  inc. eot,12500.0
2011,Chrysler,300,Base,UNKNOWN,Pennsylvania,38278.0,blue,gray,fiserv/usb dealer services northstar exchange,17400.0
2011,Lincoln,Town Car,Signature Limited,automatic,Pennsylvania,97661.0,black,black,criswell isuzu trucks,11000.0
2010,Honda,Element,EX,automatic,Pennsylvania,56924.0,gray,gray,adcock brothers inc,16250.0
2013,Ford,Explorer,XLT,automatic,Pennsylvania,14296.0,red,beige,ford motor credit company llc,28500.0
2011,Ford,Escape,XLT,automatic,Pennsylvania,97003.0,—,beige,ge fleet services for itself/servicer,9300.0
2014,Chrysler,Town and Country,Touring,automatic,Pennsylvania,17342.0,blue,black,enterprise holdings/gdp,19300.0
2012,Honda,Accord,EX-L V-6,automatic,Pennsylvania,79488.0,black,black,ahfc/honda lease trust/hvt  inc. eot,11700.0
2003,Cadillac,CTS,Base,automatic,Pennsylvania,75981.0,black,black,r hollenshead auto sales inc,4800.0
2001,Toyota,Camry Solara,SE,automatic,Pennsylvania,101345.0,black,beige,champion mazda,3900.0
2003,Honda,Pilot,EX,automatic,Pennsylvania,158683.0,gray,gray,criswell honda,3050.0
2006,UNKNOWN,UNKNOWN,UNKNOWN,automatic,Pennsylvania,197228.0,blue,brown,bobby rahal motorcar company,9000.0
2014,Ford,F-150,XLT,automatic,Pennsylvania,23761.0,blue,gray,ars/enterprise,27400.0
2012,BMW,5 Series,535i xDrive,UNKNOWN,Pennsylvania,61665.0,black,black,meridian remarketing,28000.0
2007,Chevrolet,Malibu,LS,UNKNOWN,Pennsylvania,29166.0,gold,gray,ken pollock nissan llc,6300.0
2012,Honda,Pilot,EX,automatic,Pennsylvania,25163.0,white,gray,ahfc/honda lease trust/hvt  inc. eot,20400.0
2013,Hyundai,Elantra,GLS,UNKNOWN,Pennsylvania,27953.0,silver,gray,euro motorcars inc,10600.0
2005,Nissan,Maxima,3.5 SL,UNKNOWN,Pennsylvania,81072.0,blue,gray,sun motor cars inc,4600.0
2012,Honda,Accord,LX,automatic,Pennsylvania,30880.0,gray,gray,ahfc/honda lease trust/hvt  inc. eot,11600.0
2008,UNKNOWN,UNKNOWN,UNKNOWN,automatic,Pennsylvania,122336.0,white,gray,lease plan usa,4200.0
2007,Chevrolet,Tahoe,LT,automatic,Pennsylvania,101883.0,red,beige,1 cochran of monroeville,16300.0
2008,Mercedes-Benz,GL-Class,GL450,UNKNOWN,Pennsylvania,89612.0,silver,black,adcock brothers inc,18500.0
2011,Jeep,Liberty,Sport,automatic,Pennsylvania,24936.0,black,gray,hann financial services,13800.0
2011,Mitsubishi,Lancer,ES,automatic,Pennsylvania,37092.0,gray,black,mmca  inc,10200.0
2004,Audi,A4,1.8T,UNKNOWN,Pennsylvania,106522.0,—,gray,r hollenshead auto sales inc,4800.0
2006,Lincoln,Zephyr,Base,automatic,Pennsylvania,68902.0,silver,gray,car sense incorporated,8800.0
2007,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Pennsylvania,100762.0,black,black,adcock brothers inc,11400.0
2010,Acura,TSX,Base,UNKNOWN,Pennsylvania,27122.0,gray,black,ahfc/honda lease/trust/hvt  inc. eot acuras,14800.0
2013,Mercedes-Benz,GL-Class,GL450 4MATIC,UNKNOWN,Pennsylvania,39884.0,blue,black,mercedes-benz/hertz wholesale advantage,40750.0
2005,Jeep,Liberty,Limited,UNKNOWN,Pennsylvania,116970.0,beige,beige,bergeys chrysler jeep dodge,4250.0
2010,Lincoln,MKT,Base,automatic,Pennsylvania,105448.0,black,black,benchmark auto sales nj llc,9600.0
2012,Ford,Escape,Limited,automatic,Pennsylvania,35619.0,blue,black,ford motor credit company llc,17200.0
2012,Nissan,Maxima,3.5 SV,UNKNOWN,Pennsylvania,37629.0,white,tan,nissan-infiniti lt,17000.0
2003,UNKNOWN,UNKNOWN,UNKNOWN,automatic,Pennsylvania,57781.0,gray,beige,reedman toll auto world,15100.0
2012,Acura,TL,Base,UNKNOWN,Pennsylvania,26882.0,silver,black,ahfc/honda lease/trust/hvt  inc. eot acuras,18500.0
2014,Jeep,Compass,Sport,UNKNOWN,Pennsylvania,18668.0,black,black,enterprise veh exchange/rental,16300.0
2005,Chevrolet,Cobalt,LS,automatic,Pennsylvania,90537.0,blue,gray,enterprise car sales,3600.0
2012,Honda,Accord,EX,automatic,Pennsylvania,28886.0,black,black,ahfc/honda lease trust/hvt  inc. eot,12200.0
2004,Cadillac,Escalade EXT,Base,automatic,Pennsylvania,99753.0,white,tan,troy spencer and sons inc,10900.0
2011,Jeep,Liberty,Sport,automatic,Pennsylvania,22065.0,red,black,fred martin motor co,15400.0
2010,Honda,Civic,LX,automatic,Pennsylvania,47881.0,blue,gray,ahfc/honda lease trust/hvt  inc.,8800.0
1998,Nissan,Pathfinder,LE,UNKNOWN,Pennsylvania,150514.0,burgundy,gray,hertz remarketing,1000.0
2004,UNKNOWN,UNKNOWN,UNKNOWN,manual,Pennsylvania,130313.0,silver,gray,faulkner mazda,3400.0
2013,Audi,A4,2.0T Premium quattro,UNKNOWN,Pennsylvania,37362.0,red,black,avis corporation,20400.0
2012,Honda,CR-V,EX-L,UNKNOWN,Pennsylvania,30158.0,gray,gray,ahfc/honda lease trust/hvt  inc. eot,16800.0
2013,Ford,Fusion,SE,UNKNOWN,Pennsylvania,35647.0,black,black,ford motor credit company llc,12900.0
2014,Toyota,Camry,LE,UNKNOWN,Pennsylvania,36729.0,black,beige,avis corporation,14400.0
2001,Ford,Taurus,SES,automatic,Pennsylvania,166088.0,beige,tan,deals on wheels,650.0
2012,Toyota,Highlander,SE,UNKNOWN,Pennsylvania,41401.0,black,gray,bay ridge honda suzuki kia,21200.0
2012,Chevrolet,Sonic,LS,automatic,Pennsylvania,59481.0,black,gray,fiserv/crescent ida,5900.0
2013,Chevrolet,Equinox,LT,automatic,Pennsylvania,61095.0,white,black,the hertz corporation,15300.0
2014,Ford,F-150,XLT,automatic,Pennsylvania,18716.0,silver,gray,ars/enterprise,27300.0
2011,Chevrolet,Silverado 1500,LT,automatic,Pennsylvania,142165.0,blue,black,ari,14300.0
2004,Mercedes-Benz,E-Class,E500 4MATIC,UNKNOWN,Pennsylvania,129539.0,gray,gray,r hollenshead auto sales inc,5000.0
2012,Nissan,Maxima,3.5 SV,UNKNOWN,Pennsylvania,25268.0,burgundy,black,nissan-infiniti lt,17700.0
2012,Nissan,Altima,2.5 S,UNKNOWN,Pennsylvania,24704.0,blue,tan,nissan-infiniti lt,13700.0
2014,Ford,Fiesta,SE,UNKNOWN,Pennsylvania,24531.0,gray,black,ars/enterprise rac,10400.0
2013,Hyundai,Accent,GLS,automatic,Pennsylvania,33646.0,silver,gray,tdaf remarketing,8600.0
2012,Honda,Odyssey,EX-L,automatic,Pennsylvania,15953.0,gray,gray,superior automotive sales i,24500.0
2012,Acura,TL,Advance Package,UNKNOWN,Pennsylvania,30995.0,white,beige,ahfc/honda lease/trust/hvt  inc. eot acuras,22300.0
2013,Kia,Soul,+,UNKNOWN,Pennsylvania,51020.0,green,black,the hertz corporation,10000.0
2014,Ford,F-150,XL,UNKNOWN,Pennsylvania,11074.0,white,gray,u-haul,17700.0
2011,Ford,Escape,XLT,automatic,Pennsylvania,46679.0,gray,beige,j & k auto gallery inc,11000.0
2012,Audi,A4,2.0T Avant Premium quattro,UNKNOWN,Pennsylvania,19882.0,—,black,vw credit,22300.0
2015,Hyundai,Veloster,Turbo,UNKNOWN,Pennsylvania,744.0,red,black,r hollenshead auto sales inc,18400.0
2010,Chevrolet,Impala,LT,automatic,Pennsylvania,112579.0,red,beige,enterprise car sales,6000.0
2012,Hyundai,Sonata,GLS,UNKNOWN,Pennsylvania,40403.0,white,beige,hyundai motor finance,9900.0
2014,Chrysler,Town and Country,Touring,automatic,Pennsylvania,19303.0,silver,black,hertz corporation/gdp,19700.0
2014,Jeep,Compass,Sport,automatic,Pennsylvania,15179.0,black,black,pv holding inc/gdp,14200.0
2014,Ford,Explorer,Limited,UNKNOWN,Pennsylvania,36355.0,red,gray,ars/avis budget group,24800.0
2014,Jeep,Patriot,Sport,automatic,Pennsylvania,14672.0,silver,black,hertz/tra,9300.0
2013,Volkswagen,Jetta,SE PZEV,manual,Pennsylvania,38871.0,white,tan,vw credit,8900.0
2012,Hyundai,Sonata,GLS,manual,Pennsylvania,31930.0,white,beige,hyundai motor finance,11100.0
2012,Honda,Accord,SE,automatic,Pennsylvania,26163.0,white,beige,ahfc/honda lease trust/hvt  inc. eot,14200.0
2007,Chevrolet,Tahoe,LT,automatic,Pennsylvania,106610.0,gray,black,r hollenshead auto sales inc,16750.0
2009,Mercedes-Benz,E-Class,E350 4MATIC,automatic,Pennsylvania,94745.0,black,beige,r hollenshead auto sales inc,13000.0
2014,Dodge,Grand Caravan,R/T,UNKNOWN,Pennsylvania,13932.0,gray,black,enterprise holdings/gdp,19800.0
2001,Chrysler,Sebring,LXi,automatic,Pennsylvania,90202.0,silver,black,purple heart,1100.0
2005,Jeep,Liberty,Limited,UNKNOWN,Pennsylvania,82036.0,black,gray,westbury jeep chrysler dodge inc,5800.0
2009,Chevrolet,Tahoe,LTZ,UNKNOWN,Pennsylvania,64088.0,black,black,peter stallone auto sales inc,27500.0
2006,Cadillac,SRX,V6,automatic,Pennsylvania,81952.0,black,gray,sign and drive auto group,4200.0
2007,Honda,Accord,Special Edition,automatic,Pennsylvania,143758.0,white,beige,ahfc/honda lease trust/hvt  inc.,4200.0
2005,UNKNOWN,UNKNOWN,UNKNOWN,automatic,Pennsylvania,117785.0,black,beige,crossroad motors llc,11700.0
2012,Ram,1500,Laramie Longhorn Edition,UNKNOWN,Pennsylvania,99388.0,black,—,healey ford lincoln mercury llc,23500.0
2006,Porsche,Cayenne,S,automatic,Pennsylvania,126226.0,blue,gray,credit acceptance corp/vrs/southfield,7200.0
2014,Chevrolet,Traverse,LS,UNKNOWN,Pennsylvania,14129.0,gray,gray,gm financial,20000.0
2005,Nissan,Altima,3.5 SL,automatic,Pennsylvania,133730.0,gray,gray,grand prix suzuki,2450.0
2004,Porsche,Cayenne,S,UNKNOWN,Pennsylvania,31536.0,gray,gray,terryville chevrolet llc,13000.0
2012,Nissan,Altima,2.5 S,UNKNOWN,Pennsylvania,44323.0,gray,black,nissan-infiniti lt,17300.0
2009,Honda,Civic,Hybrid,automatic,Pennsylvania,62015.0,blue,gray,apple honda isuzu chrysler plymouth,8200.0
2005,Dodge,Dakota,ST,automatic,Pennsylvania,98656.0,white,gray,car expo us inc,2200.0
2010,Dodge,Charger,SXT Fleet,automatic,Pennsylvania,79597.0,black,black,jim coleman honda,9500.0
2014,Audi,A6,TDI Premium Plus quattro,UNKNOWN,Pennsylvania,8522.0,gray,black,r hollenshead auto sales inc,43500.0
1999,Mercedes-Benz,E-Class,E320 4MATIC,UNKNOWN,Pennsylvania,99061.0,silver,black,r hollenshead auto sales inc,2600.0
2009,Ford,F-150,FX4,automatic,Pennsylvania,88993.0,gray,black,tdaf remarketing,17600.0
2006,Dodge,Charger,RT,automatic,Pennsylvania,91082.0,black,gray,exceptional motorcars ltd,9100.0
2012,Toyota,Highlander,Limited,UNKNOWN,Pennsylvania,48689.0,gray,gray,don whites timonium chrysler jeep dodge,28250.0
2012,Subaru,Impreza,2.0i Limited PZEV,UNKNOWN,Pennsylvania,6961.0,blue,black,jpmorgan chase bank n.a.,15800.0
2015,Kia,Soul,+,UNKNOWN,Pennsylvania,9136.0,red,black,avis rent a car/barbush rentals,14100.0
2014,Ram,2500,SLT,UNKNOWN,Pennsylvania,34340.0,white,gray,tdaf remarketing,33200.0
2010,Dodge,Journey,SE,automatic,Pennsylvania,43208.0,blue,black,pohanka lexus,9300.0
2012,Subaru,Outback,2.5i Limited PZEV,automatic,Pennsylvania,68590.0,black,gray,wheels exchange llc,17500.0
2007,Dodge,Ram Pickup 1500,SLT,UNKNOWN,Pennsylvania,83155.0,silver,gray,mike watchers used cars,19000.0
2012,Volkswagen,Jetta,S,UNKNOWN,Pennsylvania,23573.0,—,black,vw credit,9100.0
2013,Lincoln,MKX,Base,automatic,Pennsylvania,25436.0,black,beige,ford-lincoln dealer program,29800.0
2014,Honda,Odyssey,LX,automatic,Pennsylvania,10478.0,silver,gray,ahfc/honda lease trust/hvt  inc.,16300.0
2013,Toyota,Prius,Two,automatic,Pennsylvania,28724.0,black,black,r hollenshead auto sales inc,18500.0
2003,Subaru,Legacy,L,automatic,Pennsylvania,139856.0,green,black,r hollenshead auto sales inc,2500.0
2014,Subaru,Forester,2.5i Premium PZEV,automatic,Pennsylvania,24926.0,gray,black,worldwide auto wholesalers inc,21300.0
2006,Ford,F-150,XLT,automatic,Pennsylvania,100850.0,green,gray,west herr auto exchange inc,8200.0
2012,BMW,X5,xDrive35i Premium,UNKNOWN,Pennsylvania,33230.0,black,beige,financial services remarketing (lease),39000.0
2012,Chevrolet,Cruze,LS,UNKNOWN,Pennsylvania,60992.0,beige,black,gm financial,7800.0
2011,Infiniti,QX56,Base,UNKNOWN,Pennsylvania,33380.0,black,black,tsj auto brokers inc,41500.0
2011,Chevrolet,Camaro,1LT,automatic,Pennsylvania,38078.0,orange,black,r hollenshead auto sales inc,19600.0
2012,Honda,Civic,LX,automatic,Pennsylvania,16737.0,silver,gray,ahfc/honda lease trust/hvt  inc. eot,10900.0
2014,Chevrolet,Cruze,2LT,automatic,Pennsylvania,26108.0,black,black,exceptional motorcars ltd,13300.0
2012,Hyundai,Elantra,Limited,UNKNOWN,Pennsylvania,36601.0,red,beige,hyundai motor finance,11000.0
2011,BMW,3 Series,328i xDrive,UNKNOWN,Pennsylvania,43701.0,red,gray,financial services remarketing (lease),16100.0
2011,Ford,F-150,XLT,automatic,Pennsylvania,38939.0,black,gray,ford motor credit company llc,21700.0
2012,Ford,Escape,XLT,automatic,Pennsylvania,34033.0,black,black,ford motor credit company llc,14100.0
2011,Hyundai,Equus,Ultimate,UNKNOWN,Pennsylvania,52893.0,black,beige,hyundai motor finance,25100.0
2010,Ford,Expedition,King Ranch,automatic,Pennsylvania,80499.0,red,beige,towne ford lincoln mazda hyundai,18300.0
2012,Nissan,Rogue,S,automatic,Pennsylvania,27709.0,silver,black,nissan-infiniti lt,15400.0
2013,Ford,Fiesta,S,manual,Pennsylvania,57290.0,white,tan,ford motor credit company llc,6700.0
2012,Honda,Accord,SE,automatic,Pennsylvania,24545.0,black,black,ahfc/honda lease trust/hvt  inc. eot,14400.0
2013,Toyota,Camry,SE,UNKNOWN,Pennsylvania,9524.0,gray,black,toyota financial services,17000.0
2013,Nissan,Versa,1.6 S Plus,UNKNOWN,Pennsylvania,47403.0,silver,black,porter nissan buick,9100.0
2013,Nissan,Altima,2.5,UNKNOWN,Pennsylvania,54942.0,silver,black,dtg operations inc,10600.0
2012,Nissan,Murano,S,automatic,Pennsylvania,41249.0,gray,beige,nissan-infiniti lt,15300.0
2012,Ford,Fusion,SEL,automatic,Pennsylvania,62166.0,blue,black,dtg operations inc,9600.0
2007,MINI,Cooper,Base,UNKNOWN,Pennsylvania,23980.0,yellow,black,r hollenshead auto sales inc,11400.0
2012,Volvo,S60,T5,UNKNOWN,Pennsylvania,65843.0,black,beige,r hollenshead auto sales inc,13400.0
2012,Jeep,Grand Cherokee,Laredo,UNKNOWN,Pennsylvania,40940.0,white,beige,fiserv/usb dealer services northstar exchange,23400.0
2011,Nissan,Altima,2.5,automatic,Pennsylvania,45011.0,white,black,nissan-infiniti lt,11290.0
2009,Buick,Enclave,CXL,automatic,Pennsylvania,74532.0,burgundy,black,car sense inc,13800.0
2008,Volvo,XC90,3.2 Special Edition,automatic,Pennsylvania,106557.0,white,tan,manheim imports,8900.0
1998,Lincoln,Continental,Base,automatic,Pennsylvania,200501.0,blue,gray,nick mayer lincoln mercury inc,300.0
2013,Volkswagen,Jetta,SE PZEV,UNKNOWN,Pennsylvania,39988.0,gold,black,avis corporation,11200.0
2007,Mercedes-Benz,E-Class,E350,UNKNOWN,Pennsylvania,99968.0,gray,black,bard whls,7200.0
2012,Honda,Accord,SE,automatic,Pennsylvania,22985.0,black,black,ahfc/honda lease trust/hvt  inc. eot,12500.0
2012,Honda,Civic,LX,automatic,Pennsylvania,26976.0,gray,tan,ahfc/honda lease trust/hvt  inc. eot,10700.0
2008,Honda,Accord,LX-S,automatic,Pennsylvania,57975.0,gray,black,honda north,8700.0
2014,Chevrolet,Tahoe,LTZ,automatic,Pennsylvania,33189.0,black,black,avis corporation,41000.0
2013,Chevrolet,Sonic,LT,automatic,Pennsylvania,31878.0,blue,black,gm financial,7700.0
2012,Audi,A7,Premium quattro,UNKNOWN,Pennsylvania,41497.0,silver,black,carriage traders,39500.0
2010,Kia,Forte,SX,manual,Pennsylvania,70442.0,orange,black,fred martin motor co,6500.0
2012,Ford,Flex,Limited,UNKNOWN,Pennsylvania,76941.0,white,gray,ford motor credit company llc,19400.0
2004,Dodge,Sprinter Cargo,2500 140 WB,automatic,Pennsylvania,102754.0,—,gray,r hollenshead auto sales inc,7500.0
2008,Honda,Civic,EX-L,automatic,Pennsylvania,70772.0,blue,gray,r hollenshead auto sales inc,9200.0
2012,UNKNOWN,UNKNOWN,UNKNOWN,automatic,Pennsylvania,58153.0,black,black,dollar thrifty auto group/faao,8100.0
2012,Chrysler,Town and Country,Touring,automatic,Pennsylvania,36137.0,black,black,hann financial services,12800.0
2001,Buick,LeSabre,Custom,automatic,Pennsylvania,88998.0,white,beige,levittown ford llc,1350.0
2007,Ford,Escape,XLT,UNKNOWN,Pennsylvania,124331.0,blue,gray,enterprise car sales,4600.0
2004,Lincoln,Navigator,Luxury,UNKNOWN,Pennsylvania,84253.0,white,gray,car sense incorporated,7600.0
2012,Nissan,Rogue,S,UNKNOWN,Pennsylvania,18016.0,black,black,nissan-infiniti lt,19300.0
